city,status,numberRooms,numberBathrooms,numberBalconies,houseSpace,elevator,carParking,heating,featurePlus,featurePlus2,Bldg_A,Bldg_B,MedstatusHouseSpace,city_encoded,priceUS
4,1,2,1,0,130.0,0,0,0,0.5,0.5,0,0,100.0,3544.5571455684217,150.0
1,2,2,1,1,100.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,300.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
1,1,3,2,1,130.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,600.0
1,1,4,3,3,180.0,1,1,0,0.75,1.5,3,0,100.0,1409.767571906506,195.0
4,1,4,1,0,0.0,0,0,0,0.25,0.25,0,0,100.0,3544.5571455684217,150.0
1,1,1,1,1,28.0,1,1,0,1.0,2.0,1,0,100.0,1409.767571906506,360.0
4,1,4,2,2,190.0,0,0,0,0.5,1.0,2,0,100.0,3544.5571455684217,720.0
8,2,4,1,1,1.0,0,1,0,0.25,0.5,0,1,130.0,2944.1105705402642,900.0
1,3,3,3,1,170.0,1,1,1,1.0,1.3333333333333333,0,0,130.0,1409.767571906506,600.0
6,1,3,3,1,200.0,0,1,1,1.0,1.3333333333333333,1,0,100.0,329.62552213161,450.0
1,2,3,2,2,155.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1409.767571906506,435.0
1,1,3,3,1,170.0,1,1,0,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,700.0
1,1,1,1,1,75.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,550.0
1,1,2,1,0,0.0,0,0,0,0.5,0.5,0,0,100.0,1409.767571906506,105.0
1,2,1,1,0,35.0,0,0,0,1.0,1.0,0,0,130.0,1409.767571906506,239.7
2,1,2,1,1,80.0,0,0,0,0.5,1.0,1,0,100.0,2690.6628875898264,300.0
6,1,2,1,1,130.0,1,1,1,0.5,1.0,1,0,100.0,329.62552213161,135.0
7,3,3,1,2,120.0,0,0,0,0.3333333333333333,1.0,0,0,130.0,4169.403794343225,195.0
1,1,3,3,2,0.0,0,0,0,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,800.0
1,1,2,1,0,60.0,1,1,0,0.5,0.5,0,0,100.0,1409.767571906506,600.0
1,1,3,2,0,120.0,1,0,0,0.6666666666666666,0.6666666666666666,0,0,100.0,1409.767571906506,700.0
4,1,1,1,1,30.0,0,0,0,1.0,2.0,1,0,100.0,3544.5571455684217,300.0
1,2,3,2,0,160.0,1,1,0,0.6666666666666666,0.6666666666666666,0,0,130.0,1409.767571906506,500.0
3,2,2,1,1,0.0,0,0,0,0.5,1.0,0,1,130.0,3211.8977722071204,300.0
4,1,3,2,1,120.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,450.0
4,1,3,2,1,120.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,450.0
1,2,2,2,1,140.0,0,1,1,1.0,1.5,0,1,130.0,1409.767571906506,480.0
1,2,3,2,2,115.0,0,0,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1409.767571906506,300.0
4,1,1,2,0,0.0,0,0,0,2.0,2.0,0,0,100.0,3544.5571455684217,390.0
1,2,2,2,0,0.0,0,0,0,1.0,1.0,0,0,130.0,1409.767571906506,285.0
1,2,2,1,1,0.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,330.0
1,2,4,2,3,300.0,1,1,0,0.5,1.25,0,3,130.0,1409.767571906506,650.0
1,1,1,1,1,80.0,0,1,1,1.0,2.0,1,0,100.0,1409.767571906506,500.0
1,1,1,1,1,80.0,0,1,1,1.0,2.0,1,0,100.0,1409.767571906506,550.0
1,2,3,3,2,220.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1409.767571906506,750.0
1,2,3,3,2,160.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1409.767571906506,600.0
1,2,3,3,1,150.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,1,3,3,1,0.0,1,1,0,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,800.0
8,2,3,2,2,0.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,2944.1105705402642,600.0
1,1,3,3,2,0.0,1,1,0,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,800.0
9,2,2,2,0,0.0,0,0,0,1.0,1.0,0,0,130.0,6255.237831407261,300.0
1,1,1,2,1,60.0,1,1,1,2.0,3.0,1,0,100.0,1409.767571906506,600.0
1,1,2,2,1,130.0,1,1,1,1.0,1.5,1,0,100.0,1409.767571906506,600.0
1,1,1,1,1,60.0,0,1,0,1.0,2.0,1,0,100.0,1409.767571906506,350.0
1,1,2,1,1,100.0,0,1,0,0.5,1.0,1,0,100.0,1409.767571906506,550.0
1,2,2,1,1,0.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,300.0
1,2,2,2,1,110.0,1,1,0,1.0,1.5,0,1,130.0,1409.767571906506,450.0
1,1,3,3,1,160.0,1,1,0,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,1000.0
1,2,3,2,2,152.0,0,0,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1409.767571906506,600.0
1,2,2,2,1,0.0,0,0,0,1.0,1.5,0,1,130.0,1409.767571906506,450.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
3,2,1,1,2,0.0,0,0,0,1.0,3.0,0,2,130.0,3211.8977722071204,240.0
1,1,2,2,1,120.0,0,1,0,1.0,1.5,1,0,100.0,1409.767571906506,450.0
2,2,2,1,0,0.0,0,0,0,0.5,0.5,0,0,130.0,2690.6628875898264,330.0
4,1,3,1,1,150.0,0,1,0,0.3333333333333333,0.6666666666666666,1,0,100.0,3544.5571455684217,600.0
4,1,2,1,1,100.0,0,1,0,0.5,1.0,1,0,100.0,3544.5571455684217,540.0
4,1,1,1,1,100.0,0,1,0,1.0,2.0,1,0,100.0,3544.5571455684217,360.0
1,2,3,3,3,180.0,1,1,1,1.0,2.0,0,3,130.0,1409.767571906506,600.0
5,1,2,2,1,130.0,0,1,0,1.0,1.5,1,0,100.0,4117.628726745248,750.0
1,1,1,1,0,60.0,0,0,0,1.0,1.0,0,0,100.0,1409.767571906506,420.0
1,1,3,3,2,0.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,700.0
1,2,3,3,1,170.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,2,2,1,1,0.0,1,0,0,0.5,1.0,0,1,130.0,1409.767571906506,400.0
1,1,2,2,1,120.0,1,1,1,1.0,1.5,1,0,100.0,1409.767571906506,600.0
3,3,3,2,2,135.0,1,1,0,0.6666666666666666,1.3333333333333333,0,0,130.0,3211.8977722071204,450.0
1,2,3,3,1,0.0,1,0,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
4,2,3,1,1,140.0,1,1,0,0.3333333333333333,0.6666666666666666,0,1,130.0,3544.5571455684217,423.0
1,1,2,1,0,0.0,1,1,0,0.5,0.5,0,0,100.0,1409.767571906506,550.0
1,2,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,500.0
1,1,3,2,1,160.0,1,1,1,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,700.0
2,2,3,2,1,100.0,0,0,0,0.6666666666666666,1.0,0,1,130.0,2690.6628875898264,375.0
1,2,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,500.0
1,2,3,2,1,160.0,0,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,500.0
1,1,1,1,1,90.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,500.0
1,2,3,2,1,150.0,1,1,1,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,500.0
1,1,3,3,2,180.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,900.0
1,1,1,1,1,0.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,350.0
1,2,2,1,1,90.0,1,0,0,0.5,1.0,0,1,130.0,1409.767571906506,430.0
1,2,2,1,0,140.0,1,0,0,0.5,0.5,0,0,130.0,1409.767571906506,450.0
1,3,1,1,1,80.0,0,1,0,1.0,2.0,0,0,130.0,1409.767571906506,420.0
5,2,4,1,1,140.0,0,0,0,0.25,0.5,0,1,130.0,4117.628726745248,180.0
1,1,3,1,0,140.0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,100.0,1409.767571906506,500.0
4,2,2,1,0,70.0,0,0,0,0.5,0.5,0,0,130.0,3544.5571455684217,540.0
1,2,2,2,0,0.0,0,0,0,1.0,1.0,0,0,130.0,1409.767571906506,450.0
4,3,2,2,0,90.0,0,0,0,1.0,1.0,0,0,130.0,3544.5571455684217,180.0
1,2,2,2,0,120.0,1,0,0,1.0,1.0,0,0,130.0,1409.767571906506,240.0
1,1,2,1,1,0.0,1,1,0,0.5,1.0,1,0,100.0,1409.767571906506,540.0
4,1,3,1,1,0.0,1,1,0,0.3333333333333333,0.6666666666666666,1,0,100.0,3544.5571455684217,300.0
1,1,3,3,2,0.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,800.0
1,2,3,1,0,0.0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,130.0,1409.767571906506,360.0
1,2,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,500.0
1,2,3,3,1,160.0,0,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,400.0
1,2,3,2,0,120.0,1,0,0,0.6666666666666666,0.6666666666666666,0,0,130.0,1409.767571906506,400.0
1,1,1,1,1,85.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,460.0
1,1,1,1,1,85.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,550.0
1,1,3,3,1,160.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,1000.0
4,1,3,2,0,0.0,0,1,0,0.6666666666666666,0.6666666666666666,0,0,100.0,3544.5571455684217,495.0
1,1,2,2,1,115.0,1,1,1,1.0,1.5,1,0,100.0,1409.767571906506,100.0
1,1,3,2,2,140.0,1,1,0,0.6666666666666666,1.3333333333333333,2,0,100.0,1409.767571906506,800.0
1,2,2,1,1,100.0,1,1,0,0.5,1.0,0,1,130.0,1409.767571906506,360.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
3,2,1,1,1,0.0,0,0,0,1.0,2.0,0,1,130.0,3211.8977722071204,300.0
1,2,1,2,1,80.0,0,1,0,2.0,3.0,0,1,130.0,1409.767571906506,300.0
6,2,2,1,1,0.0,0,0,0,0.5,1.0,0,1,130.0,329.62552213161,270.0
1,1,1,1,1,80.0,0,1,0,1.0,2.0,1,0,100.0,1409.767571906506,350.0
1,2,2,1,1,80.0,1,1,0,0.5,1.0,0,1,130.0,1409.767571906506,360.0
1,1,1,1,1,0.0,0,0,0,1.0,2.0,1,0,100.0,1409.767571906506,420.0
4,1,3,2,1,110.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,630.0
4,1,2,3,1,150.0,1,1,0,1.5,2.0,1,0,100.0,3544.5571455684217,420.0
3,1,3,2,2,155.0,0,1,1,0.6666666666666666,1.3333333333333333,2,0,100.0,3211.8977722071204,810.0
1,2,3,3,2,160.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1409.767571906506,500.0
4,1,3,2,2,0.0,1,1,0,0.6666666666666666,1.3333333333333333,2,0,100.0,3544.5571455684217,675.0
1,1,3,2,2,160.0,1,1,0,0.6666666666666666,1.3333333333333333,2,0,100.0,1409.767571906506,800.0
6,1,3,2,1,145.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,329.62552213161,420.0
1,1,3,3,2,170.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,1000.0
1,1,2,2,1,0.0,1,1,0,1.0,1.5,1,0,100.0,1409.767571906506,600.0
1,2,3,3,2,190.0,1,1,1,1.0,1.6666666666666667,0,2,130.0,1409.767571906506,750.0
1,2,2,2,1,0.0,1,1,0,1.0,1.5,0,1,130.0,1409.767571906506,450.0
4,1,2,2,1,0.0,1,1,0,1.0,1.5,1,0,100.0,3544.5571455684217,240.0
1,1,3,2,1,150.0,1,1,1,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,650.0
1,1,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,600.0
1,2,2,2,1,125.0,1,1,0,1.0,1.5,0,1,130.0,1409.767571906506,450.0
1,1,3,3,1,170.0,1,1,0,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,900.0
1,2,2,1,0,110.0,0,0,0,0.5,0.5,0,0,130.0,1409.767571906506,300.0
1,2,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,500.0
1,1,3,2,1,180.0,1,1,1,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,1000.0
1,3,3,3,2,170.0,1,1,0,1.0,1.6666666666666667,0,0,130.0,1409.767571906506,500.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
4,1,3,2,1,110.0,0,0,0,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,420.0
4,1,3,2,2,155.0,0,0,0,0.6666666666666666,1.3333333333333333,2,0,100.0,3544.5571455684217,750.0
1,1,3,3,2,0.0,0,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,550.0
1,1,1,1,0,40.0,0,0,0,1.0,1.0,0,0,100.0,1409.767571906506,360.0
1,1,3,2,1,0.0,1,1,1,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,800.0
1,2,3,1,1,130.0,0,0,0,0.3333333333333333,0.6666666666666666,0,1,130.0,1409.767571906506,330.0
1,3,3,3,2,150.0,1,0,0,1.0,1.6666666666666667,0,0,130.0,1409.767571906506,420.0
1,2,3,1,1,110.0,0,1,0,0.3333333333333333,0.6666666666666666,0,1,130.0,1409.767571906506,330.0
4,1,1,3,0,0.0,0,0,0,3.0,3.0,0,0,100.0,3544.5571455684217,352.5
3,2,2,3,0,200.0,1,1,1,1.5,1.5,0,0,130.0,3211.8977722071204,600.0
1,2,3,3,0,180.0,1,1,0,1.0,1.0,0,0,130.0,1409.767571906506,500.0
1,1,2,2,1,0.0,1,1,0,1.0,1.5,1,0,100.0,1409.767571906506,600.0
1,2,3,3,1,170.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
4,1,3,2,1,135.0,0,0,0,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,450.0
1,2,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,600.0
1,1,3,3,3,230.0,1,1,1,1.0,2.0,3,0,100.0,1409.767571906506,850.0
4,2,3,2,0,0.0,0,0,0,0.6666666666666666,0.6666666666666666,0,0,130.0,3544.5571455684217,450.0
1,2,3,3,2,175.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1409.767571906506,500.0
1,2,3,3,1,160.0,1,0,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,600.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
1,2,2,1,1,90.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,390.0
1,1,2,2,1,130.0,1,1,0,1.0,1.5,1,0,100.0,1409.767571906506,550.0
1,1,3,2,0,0.0,0,1,0,0.6666666666666666,0.6666666666666666,0,0,100.0,1409.767571906506,800.0
3,2,3,2,2,0.0,0,1,1,0.6666666666666666,1.3333333333333333,0,2,130.0,3211.8977722071204,600.0
1,2,3,2,0,0.0,0,1,0,0.6666666666666666,0.6666666666666666,0,0,130.0,1409.767571906506,400.0
1,2,3,3,1,0.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,1,4,2,2,180.0,0,0,0,0.5,1.0,2,0,100.0,1409.767571906506,200.0
1,1,2,2,0,0.0,0,0,0,1.0,1.0,0,0,100.0,1409.767571906506,480.0
1,2,3,2,1,140.0,0,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,1000.0
1,2,3,3,1,185.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,600.0
1,1,3,2,1,130.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,650.0
1,2,3,3,1,180.0,1,0,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,2,3,1,1,0.0,0,0,0,0.3333333333333333,0.6666666666666666,0,1,130.0,1409.767571906506,360.0
1,2,3,3,0,150.0,1,1,0,1.0,1.0,0,0,130.0,1409.767571906506,480.0
1,2,2,2,1,100.0,0,0,0,1.0,1.5,0,1,130.0,1409.767571906506,500.0
3,1,3,3,2,155.0,0,1,0,1.0,1.6666666666666667,2,0,100.0,3211.8977722071204,750.0
1,2,2,1,1,120.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,360.0
1,2,3,2,1,150.0,1,1,1,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,420.0
1,2,3,2,1,150.0,1,0,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,600.0
1,2,3,3,1,180.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,2,3,2,1,140.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,390.0
1,1,3,2,1,0.0,0,0,0,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,600.0
1,2,3,2,0,0.0,1,1,0,0.6666666666666666,0.6666666666666666,0,0,130.0,1409.767571906506,400.0
1,1,3,2,1,0.0,0,0,0,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,600.0
1,2,1,1,1,0.0,1,0,0,1.0,2.0,0,1,130.0,1409.767571906506,285.0
1,2,3,2,2,200.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1409.767571906506,700.0
1,1,3,3,2,170.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,1000.0
1,1,1,1,1,80.0,0,1,1,1.0,2.0,1,0,100.0,1409.767571906506,450.0
1,1,1,1,1,0.0,0,0,0,1.0,2.0,1,0,100.0,1409.767571906506,420.0
1,2,1,1,1,0.0,1,0,0,1.0,2.0,0,1,130.0,1409.767571906506,360.0
1,2,1,1,1,0.0,1,0,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
1,1,1,1,1,0.0,0,1,0,1.0,2.0,1,0,100.0,1409.767571906506,600.0
1,1,2,1,0,0.0,1,1,0,0.5,0.5,0,0,100.0,1409.767571906506,600.0
1,2,3,3,2,160.0,1,1,0,1.0,1.6666666666666667,0,2,130.0,1409.767571906506,435.0
3,2,2,1,1,70.0,0,0,0,0.5,1.0,0,1,130.0,3211.8977722071204,270.0
5,1,2,1,1,80.0,0,0,0,0.5,1.0,1,0,100.0,4117.628726745248,540.0
1,3,3,3,2,160.0,1,1,0,1.0,1.6666666666666667,0,0,130.0,1409.767571906506,435.0
1,2,3,3,1,170.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,1,3,1,0,0.0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,100.0,1409.767571906506,850.0
1,2,2,1,0,0.0,0,1,0,0.5,0.5,0,0,130.0,1409.767571906506,360.0
1,2,3,3,1,140.0,1,0,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,400.0
1,1,3,3,1,170.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,800.0
1,1,2,1,0,0.0,1,1,0,0.5,0.5,0,0,100.0,1409.767571906506,550.0
1,1,3,3,1,150.0,1,1,0,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,600.0
1,2,3,2,2,140.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1409.767571906506,500.0
6,1,2,1,2,60.0,0,1,1,0.5,1.5,2,0,100.0,329.62552213161,240.0
1,1,1,1,1,40.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,150.0
3,2,1,2,2,0.0,0,0,0,2.0,4.0,0,2,130.0,3211.8977722071204,360.0
7,2,5,2,1,210.0,0,1,0,0.4,0.6,0,1,130.0,4169.403794343225,240.0
1,2,3,3,1,0.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,2,2,1,1,0.0,1,0,0,0.5,1.0,0,1,130.0,1409.767571906506,400.0
1,1,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,600.0
1,2,3,2,1,160.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,700.0
1,2,2,2,1,0.0,1,1,0,1.0,1.5,0,1,130.0,1409.767571906506,450.0
1,1,2,2,1,159.0,1,1,1,1.0,1.5,1,0,100.0,1409.767571906506,800.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
1,1,3,1,1,0.0,1,0,0,0.3333333333333333,0.6666666666666666,1,0,100.0,1409.767571906506,105.0
1,1,1,2,1,15.0,0,1,0,2.0,3.0,1,0,100.0,1409.767571906506,165.0
1,1,1,1,0,0.0,1,0,0,1.0,1.0,0,0,100.0,1409.767571906506,350.0
1,1,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,1409.767571906506,1000.0
4,1,1,1,0,70.0,0,0,0,1.0,1.0,0,0,100.0,3544.5571455684217,210.0
1,1,2,2,1,110.0,1,1,1,1.0,1.5,1,0,100.0,1409.767571906506,750.0
1,1,3,2,0,150.0,1,1,1,0.6666666666666666,0.6666666666666666,0,0,100.0,1409.767571906506,650.0
1,2,3,2,2,180.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1409.767571906506,550.0
1,2,3,2,5,220.0,1,1,1,0.6666666666666666,2.333333333333333,0,5,130.0,1409.767571906506,600.0
1,1,3,3,2,170.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,1000.0
4,1,3,2,1,0.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,195.0
1,2,3,3,2,200.0,1,1,1,1.0,1.6666666666666667,0,2,130.0,1409.767571906506,600.0
1,2,3,2,2,180.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,1409.767571906506,600.0
1,2,2,1,0,100.0,0,0,0,0.5,0.5,0,0,130.0,1409.767571906506,300.0
1,2,3,3,1,0.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,500.0
1,1,2,1,1,90.0,0,0,0,0.5,1.0,1,0,100.0,1409.767571906506,650.0
1,1,3,3,1,0.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,600.0
8,2,3,2,2,0.0,1,1,0,0.6666666666666666,1.3333333333333333,0,2,130.0,2944.1105705402642,540.0
1,2,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,500.0
1,2,2,1,0,100.0,1,1,0,0.5,0.5,0,0,130.0,1409.767571906506,450.0
3,1,1,1,0,0.0,0,1,0,1.0,1.0,0,0,100.0,3211.8977722071204,450.0
1,2,1,1,1,90.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,450.0
7,2,3,2,1,120.0,0,1,0,0.6666666666666666,1.0,0,1,130.0,4169.403794343225,390.0
3,1,1,1,1,25.0,1,1,1,1.0,2.0,1,0,100.0,3211.8977722071204,300.0
1,2,3,2,1,140.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,420.0
1,2,3,3,1,150.0,1,0,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,600.0
2,3,3,2,1,125.0,0,0,0,0.6666666666666666,1.0,0,0,130.0,2690.6628875898264,240.0
1,2,1,1,1,0.0,1,1,0,1.0,2.0,0,1,130.0,1409.767571906506,350.0
1,2,2,1,1,130.0,1,1,0,0.5,1.0,0,1,130.0,1409.767571906506,510.0
1,3,2,1,1,110.0,1,1,0,0.5,1.0,0,0,130.0,1409.767571906506,420.0
1,1,1,1,1,75.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,550.0
1,2,1,1,0,0.0,1,0,0,1.0,1.0,0,0,130.0,1409.767571906506,180.0
7,2,3,1,1,100.0,0,1,0,0.3333333333333333,0.6666666666666666,0,1,130.0,4169.403794343225,300.0
1,1,1,1,0,70.0,0,1,0,1.0,1.0,0,0,100.0,1409.767571906506,500.0
1,1,3,3,2,175.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,600.0
1,1,1,2,0,0.0,0,0,0,2.0,2.0,0,0,100.0,1409.767571906506,350.0
4,1,4,2,3,155.0,1,1,0,0.5,1.25,3,0,100.0,3544.5571455684217,210.0
1,1,3,3,1,176.0,1,1,1,1.0,1.3333333333333333,1,0,100.0,1409.767571906506,800.0
3,2,3,2,2,160.0,1,0,0,0.6666666666666666,1.3333333333333333,0,2,130.0,3211.8977722071204,465.0
3,1,1,2,2,0.0,0,0,0,2.0,4.0,2,0,100.0,3211.8977722071204,450.0
4,1,3,2,1,160.0,1,1,1,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,660.0
1,1,2,1,1,0.0,0,0,0,0.5,1.0,1,0,100.0,1409.767571906506,550.0
1,2,3,3,1,163.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,600.0
4,1,4,2,1,120.0,1,1,0,0.5,0.75,1,0,100.0,3544.5571455684217,750.0
7,2,3,2,1,175.0,0,0,0,0.6666666666666666,1.0,0,1,130.0,4169.403794343225,450.0
2,1,1,1,1,50.0,0,0,0,1.0,2.0,1,0,100.0,2690.6628875898264,150.0
1,1,1,1,0,0.0,0,0,0,1.0,1.0,0,0,100.0,1409.767571906506,400.0
1,2,2,1,1,130.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,350.0
1,2,2,1,1,100.0,1,1,0,0.5,1.0,0,1,130.0,1409.767571906506,360.0
1,1,6,2,2,163.0,1,1,0,0.3333333333333333,0.6666666666666666,2,0,100.0,1409.767571906506,800.0
1,1,1,1,1,30.0,1,1,1,1.0,2.0,1,0,100.0,1409.767571906506,300.0
1,2,3,3,1,124.0,1,1,0,1.0,1.3333333333333333,0,1,130.0,1409.767571906506,450.0
4,1,3,2,0,110.0,0,0,0,0.6666666666666666,0.6666666666666666,0,0,100.0,3544.5571455684217,390.0
1,1,3,3,0,150.0,1,1,0,1.0,1.0,0,0,100.0,1409.767571906506,650.0
1,2,2,1,1,110.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,360.0
3,2,2,2,1,80.0,0,0,0,1.0,1.5,0,1,130.0,3211.8977722071204,225.0
4,2,3,2,1,140.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,3544.5571455684217,480.0
4,1,3,2,1,140.0,1,1,0,0.6666666666666666,1.0,1,0,100.0,3544.5571455684217,480.0
4,1,4,2,1,150.0,1,1,0,0.5,0.75,1,0,100.0,3544.5571455684217,480.0
1,2,3,2,1,150.0,1,1,0,0.6666666666666666,1.0,0,1,130.0,1409.767571906506,420.0
7,2,4,3,0,140.0,0,0,0,0.75,0.75,0,0,130.0,4169.403794343225,360.0
1,1,3,3,2,160.0,1,1,1,1.0,1.6666666666666667,2,0,100.0,1409.767571906506,900.0
1,2,2,1,1,110.0,0,0,0,0.5,1.0,0,1,130.0,1409.767571906506,420.0
